20	60000	320000	0
20	320000	520000	0
20	520000	640000	1
20	520000	740000	0
20	640000	740000	1
20	740000	960000	1
20	740000	1200000	0
20	960000	1080000	1
20	1080000	1200000	1
20	1200000	1460000	0
20	1460000	1760000	0
20	1760000	1940000	0
20	1940000	2180000	0
20	2180000	2320000	1
20	2180000	2440000	0
20	2320000	2440000	1
20	2440000	2640000	0
20	2640000	2820000	1
20	2640000	3020000	0
20	2820000	3020000	1
20	3020000	3320000	1
20	3020000	3640000	0
20	3320000	3540000	1
20	3540000	3640000	1
20	3640000	3740000	0
20	3740000	3880000	1
20	3740000	4080000	0
20	3880000	4080000	1
20	4080000	4180000	0
20	4180000	4560000	0
20	4580000	4720000	0
20	4720000	4940000	1
20	4720000	5100000	0
20	4940000	5100000	1
20	5100000	5200000	0
20	5220000	5480000	0
20	5480000	5780000	1
20	5480000	6080000	0
20	5780000	6080000	1
20	6080000	6540000	1
20	6080000	7880000	0
20	6540000	6760000	2
20	6540000	7300000	1
20	6760000	7080000	3
20	6760000	7300000	2
20	7080000	7300000	3
20	7300000	7880000	1
20	7900000	8020000	1
20	7900000	8740000	0
20	8040000	8440000	2
20	8040000	8740000	1
20	8440000	8740000	2
20	8740000	9360000	0
20	9360000	9600000	0
20	9600000	9940000	0
20	9940000	10080000	1
20	9940000	10400000	0
20	10080000	10260000	1
20	10260000	10400000	1
20	10400000	10520000	1
20	10400000	11540000	0
20	10540000	10660000	1
20	10660000	11200000	1
20	11200000	11260000	1
20	11260000	11540000	1
20	11560000	12860000	0
20	12880000	13100000	2
20	12880000	13800000	1
20	12880000	14080000	0
20	13100000	13280000	3
20	13100000	13800000	2
20	13300000	13440000	4
20	13300000	13800000	3
20	13440000	13520000	4
20	13520000	13800000	4
20	13800000	14080000	1
20	14080000	14300000	2
20	14080000	15640000	1
20	14080000	16760000	0
20	14300000	14580000	5
20	14300000	14980000	4
20	14300000	15220000	3
20	14300000	15640000	2
20	14620000	14980000	5
20	14980000	15220000	4
20	15220000	15640000	3
20	15640000	16240000	2
20	15640000	16460000	1
20	16240000	16460000	2
20	16500000	16760000	1
20	16760000	17440000	0
20	17460000	17640000	2
20	17460000	18000000	1
20	17460000	18260000	0
20	17640000	17880000	3
20	17640000	18000000	2
20	17880000	18000000	3
20	18000000	18260000	1
20	18260000	18380000	0
20	18380000	18580000	0
20	18580000	18780000	2
20	18580000	19180000	1
20	18580000	19660000	0
20	18780000	19180000	2
20	19180000	19560000	2
20	19180000	19660000	1
20	19560000	19660000	2
20	19660000	19760000	1
20	19660000	20020000	0
20	19760000	20020000	1
20	20040000	20300000	1
20	20040000	20580000	0
20	20320000	20580000	1
20	20580000	20820000	0
20	20820000	21020000	1
20	20820000	21620000	0
20	21020000	21200000	2
20	21020000	21500000	1
20	21200000	21500000	2
20	21500000	21620000	1
20	21640000	22280000	0
20	22280000	22660000	0
20	22660000	22980000	1
20	22660000	23320000	0
20	22980000	23220000	2
20	22980000	23320000	1
20	23220000	23320000	2
20	23320000	23420000	0
20	23420000	23640000	0
20	23640000	23740000	2
20	23640000	24060000	1
20	23640000	24920000	0
20	23740000	24060000	2
20	24060000	24920000	1
20	24920000	25060000	1
20	24920000	25160000	0
20	25060000	25160000	1
20	25160000	25220000	0
20	25220000	25420000	0
20	25420000	25580000	0
20	25580000	25740000	0
20	25740000	26020000	0
20	26060000	26320000	0
20	29820000	30000000	0
20	30000000	30100000	0
20	30100000	30220000	1
20	30100000	30340000	0
20	30220000	30340000	1
20	30340000	30400000	0
20	30400000	30560000	2
20	30400000	30700000	1
20	30400000	31380000	0
20	30600000	30700000	2
20	30700000	31060000	1
20	31080000	31260000	1
20	31260000	31380000	1
20	31380000	31480000	1
20	31380000	31940000	0
20	31480000	31680000	2
20	31480000	31940000	1
20	31680000	31940000	2
20	31940000	32040000	1
20	31940000	32260000	0
20	32040000	32260000	1
20	32260000	32400000	0
20	32420000	32720000	0
20	32740000	32860000	0
20	32880000	33120000	1
20	32880000	33400000	0
20	33120000	33400000	1
20	33400000	33640000	1
20	33400000	33860000	0
20	33660000	33860000	1
20	33880000	34040000	0
20	34040000	34280000	1
20	34040000	34540000	0
20	34280000	34540000	1
20	34540000	34760000	0
20	34780000	35080000	0
20	35080000	35240000	1
20	35080000	35560000	0
20	35240000	35380000	2
20	35240000	35560000	1
20	35380000	35560000	2
20	35560000	35800000	0
20	35800000	36040000	2
20	35800000	36180000	1
20	35800000	37040000	0
20	36040000	36180000	2
20	36180000	36280000	2
20	36180000	36660000	1
20	36320000	36520000	2
20	36520000	36660000	2
20	36660000	36860000	1
20	36880000	37040000	1
20	37040000	37200000	0
20	37220000	37380000	1
20	37220000	37720000	0
20	37380000	37540000	1
20	37540000	37720000	1
20	37720000	37880000	1
20	37720000	39580000	0
20	37880000	38520000	1
20	38540000	38880000	1
20	38880000	39340000	1
20	39340000	39580000	1
20	39580000	39760000	0
20	39760000	40020000	0
20	40040000	40340000	0
20	40340000	40560000	2
20	40340000	41820000	1
20	40340000	42060000	0
20	40560000	40820000	3
20	40560000	41240000	2
20	40820000	41240000	3
20	41260000	41820000	2
20	41820000	42060000	1
20	42060000	42160000	2
20	42060000	42340000	1
20	42060000	42840000	0
20	42160000	42340000	2
20	42340000	42560000	2
20	42340000	42720000	1
20	42560000	42720000	2
20	42720000	42840000	1
20	42840000	43000000	1
20	42840000	43520000	0
20	43000000	43100000	1
20	43100000	43300000	1
20	43300000	43520000	1
20	43520000	43740000	0
20	43740000	43920000	0
20	43920000	44100000	0
20	44100000	44200000	1
20	44100000	44420000	0
20	44220000	44420000	1
20	44420000	44600000	0
20	44600000	44820000	1
20	44600000	45080000	0
20	44820000	44920000	1
20	44920000	45080000	1
20	45080000	45360000	0
20	45360000	45800000	0
20	45800000	46020000	1
20	45800000	46280000	0
20	46020000	46280000	1
20	46300000	46420000	1
20	46300000	47240000	0
20	46460000	46820000	1
20	46840000	47240000	1
20	47240000	47560000	0
20	47560000	47900000	0
20	47900000	48200000	0
20	48200000	48540000	0
20	48560000	48700000	1
20	48560000	48800000	0
20	48700000	48800000	1
20	48800000	49080000	0
20	49080000	49220000	0
20	49220000	49380000	0
20	49380000	49580000	0
20	49600000	49940000	0
20	49960000	50260000	0
20	50260000	50720000	0
20	50720000	50860000	0
20	50860000	51020000	1
20	50860000	52180000	0
20	51020000	51340000	1
20	51340000	51560000	2
20	51340000	51860000	1
20	51560000	51860000	2
20	51860000	52000000	1
20	52020000	52160000	1
20	52180000	52560000	0
20	52560000	52700000	0
20	52720000	52840000	0
20	52840000	53300000	0
20	53300000	54920000	0
20	54920000	55120000	0
20	55120000	55640000	0
20	55640000	55920000	1
20	55640000	58100000	0
20	55920000	56080000	2
20	55920000	56800000	1
20	56080000	56180000	2
20	56180000	56800000	2
20	56800000	57040000	2
20	56800000	57420000	1
20	57040000	57220000	2
20	57220000	57420000	2
20	57420000	57640000	2
20	57420000	58100000	1
20	57640000	57820000	2
20	57820000	58100000	2
20	58100000	58340000	1
20	58100000	58520000	0
20	58340000	58520000	1
20	58520000	58640000	1
20	58520000	60500000	0
20	58640000	60500000	1
20	60500000	60740000	0
20	60760000	60860000	2
20	60760000	61500000	1
20	60760000	62920000	0
20	60860000	60980000	2
20	60980000	61200000	3
20	60980000	61500000	2
20	61200000	61500000	3
20	61500000	61660000	2
20	61500000	62040000	1
20	61680000	61820000	3
20	61680000	62040000	2
20	61820000	61920000	3
20	61920000	62040000	3
20	62040000	62160000	3
20	62040000	62700000	2
20	62040000	62920000	1
20	62160000	62300000	5
20	62160000	62520000	4
20	62160000	62700000	3
20	62300000	62520000	5
20	62520000	62700000	4
20	62700000	62920000	2
21	14640000	14800000	0
21	14800000	14960000	0
21	15260000	15580000	0
21	15580000	15760000	1
21	15580000	17280000	0
21	15760000	16120000	2
21	15760000	16240000	1
21	16140000	16240000	2
21	16240000	16440000	1
21	16440000	16940000	1
21	16960000	17080000	2
21	16960000	17280000	1
21	17080000	17280000	2
21	17280000	17420000	2
21	17280000	17740000	1
21	17280000	18720000	0
21	17440000	17740000	2
21	17760000	18720000	1
21	18720000	18980000	0
21	18980000	19340000	0
21	19340000	19620000	0
21	19660000	22320000	0
21	22340000	24220000	0
21	24260000	25140000	1
21	24260000	26760000	0
21	25160000	25340000	1
21	25380000	25720000	3
21	25380000	25900000	2
21	25380000	26240000	1
21	25740000	25900000	3
21	25900000	26240000	2
21	26240000	26420000	2
21	26240000	26760000	1
21	26420000	26760000	2
21	26780000	26960000	0
21	26980000	27240000	0
21	27260000	27580000	0
21	27600000	28100000	0
21	28120000	29100000	1
21	28120000	30120000	0
21	29100000	29860000	1
21	29860000	30120000	1
21	30160000	30320000	0
21	30340000	30440000	1
21	30340000	30820000	0
21	30440000	30820000	1
21	30820000	31240000	0
21	31260000	32460000	0
21	32480000	32580000	1
21	32480000	33000000	0
21	32580000	33000000	1
21	33020000	33140000	0
21	33180000	33640000	0
21	33660000	33760000	1
21	33660000	33980000	0
21	33760000	33980000	1
21	33980000	34200000	1
21	33980000	35020000	0
21	34200000	34340000	2
21	34200000	34560000	1
21	34340000	34560000	2
21	34560000	34700000	2
21	34560000	34840000	1
21	34700000	34840000	2
21	34840000	35020000	1
21	35020000	35280000	0
21	35280000	35480000	1
21	35280000	35740000	0
21	35500000	35740000	1
21	35740000	36060000	0
21	36080000	36260000	2
21	36080000	36800000	1
21	36080000	37400000	0
21	36260000	36420000	3
21	36260000	36800000	2
21	36420000	36800000	3
21	36800000	36940000	3
21	36800000	37200000	2
21	36800000	37400000	1
21	36940000	37020000	3
21	37020000	37200000	3
21	37200000	37400000	2
21	37400000	37500000	0
21	37500000	37780000	0
21	37780000	37980000	1
21	37780000	38320000	0
21	38000000	38320000	1
21	38340000	38460000	0
21	38460000	39040000	0
21	39040000	39500000	1
21	39040000	39780000	0
21	39500000	39760000	1
21	39780000	39860000	0
21	39860000	40040000	2
21	39860000	40520000	1
21	39860000	40860000	0
21	40080000	40520000	2
21	40520000	40860000	1
21	40860000	41120000	1
21	40860000	42520000	0
21	41120000	42520000	1
21	42520000	42620000	1
21	42520000	43220000	0
21	42620000	42840000	1
21	42860000	43020000	2
21	42860000	43220000	1
21	43020000	43220000	2
21	43220000	43540000	0
21	43560000	43720000	1
21	43560000	43980000	0
21	43720000	43880000	1
21	43880000	43980000	1
21	44000000	44280000	0
21	44280000	44540000	1
21	44280000	45080000	0
21	44540000	44720000	3
21	44540000	44880000	2
21	44540000	45080000	1
21	44720000	44880000	3
21	44880000	45080000	2
21	45080000	45200000	0
21	45200000	45420000	0
21	45420000	45540000	0
21	45540000	45760000	0
21	45760000	45920000	1
21	45760000	46200000	0
21	45920000	46200000	1
21	46220000	46360000	0
21	46380000	46560000	0
21	46580000	46700000	1
21	46580000	46900000	0
21	46700000	46900000	1
21	46900000	47320000	0
21	47340000	47560000	0
21	47560000	47880000	1
21	47560000	48100000	0
21	47880000	48100000	1
22	17280000	17380000	0
22	17380000	17540000	0
22	17540000	17640000	0
22	17640000	18020000	0
22	18020000	18280000	1
22	18020000	18660000	0
22	18280000	18560000	2
22	18280000	18660000	1
22	18560000	18660000	2
22	18920000	19100000	1
22	18920000	19640000	0
22	19140000	19280000	2
22	19140000	19460000	1
22	19280000	19460000	2
22	19460000	19640000	1
22	19680000	19940000	0
22	19940000	20120000	0
22	20120000	20320000	0
22	20700000	20860000	0
22	20860000	21080000	0
22	21120000	21480000	0
22	21780000	21880000	0
22	21880000	22020000	0
22	22020000	22340000	0
22	22340000	22540000	1
22	22340000	24200000	0
22	22540000	22700000	1
22	22700000	22920000	1
22	22920000	23100000	1
22	23100000	23300000	1
22	23320000	23500000	1
22	23500000	23660000	1
22	23660000	23760000	1
22	23760000	23880000	1
22	23880000	23940000	1
22	23940000	24040000	2
22	23940000	24200000	1
22	24040000	24200000	2
22	24200000	24680000	0
22	24680000	25020000	0
22	25020000	25160000	2
22	25020000	25280000	1
22	25020000	25600000	0
22	25180000	25280000	2
22	25300000	25460000	1
22	25460000	25580000	1
22	25600000	25740000	0
22	25760000	25860000	1
22	25760000	26200000	0
22	25860000	26200000	1
22	26200000	26760000	0
22	26760000	26880000	1
22	26760000	27080000	0
22	26880000	27060000	1
22	27080000	28220000	0
22	28240000	28420000	0
22	28420000	28980000	0
22	28980000	29240000	1
22	28980000	29660000	0
22	29240000	29460000	1
22	29460000	29660000	1
22	29660000	29780000	2
22	29660000	30820000	1
22	29660000	31740000	0
22	29780000	29980000	2
22	29980000	30400000	3
22	29980000	30500000	2
22	30400000	30500000	3
22	30500000	30640000	2
22	30640000	30820000	2
22	30820000	30980000	2
22	30820000	31740000	1
22	31000000	31160000	3
22	31000000	31340000	2
22	31160000	31340000	3
22	31340000	31480000	2
22	31480000	31740000	2
22	31740000	32060000	0
22	32060000	32360000	0
22	32360000	32500000	1
22	32360000	32900000	0
22	32500000	32740000	1
22	32760000	32900000	1
22	32900000	33400000	1
22	32900000	35560000	0
22	33420000	33620000	1
22	33620000	33880000	3
22	33620000	34000000	2
22	33620000	34340000	1
22	33900000	34000000	3
22	34000000	34140000	3
22	34000000	34340000	2
22	34140000	34340000	3
22	34340000	34520000	2
22	34340000	35420000	1
22	34520000	34760000	3
22	34520000	35420000	2
22	34780000	35420000	3
22	35420000	35560000	1
22	35560000	35660000	0
22	35660000	36020000	2
22	35660000	36540000	1
22	35660000	36680000	0
22	36020000	36300000	3
22	36020000	36540000	2
22	36320000	36540000	3
22	36540000	36680000	1
22	36680000	36920000	0
22	36940000	37160000	0
22	37160000	37260000	1
22	37160000	37440000	0
22	37260000	37440000	1
22	37440000	37660000	0
22	37660000	37880000	0
22	37900000	38000000	0
22	38000000	38100000	1
22	38000000	38400000	0
22	38100000	38200000	1
22	38200000	38400000	1
22	38400000	38780000	1
22	38400000	39100000	0
22	38780000	38980000	1
22	38980000	39100000	1
22	39100000	39540000	1
22	39100000	39720000	0
22	39540000	39720000	1
22	39720000	39920000	0
22	39920000	40440000	0
22	40440000	40760000	0
22	40760000	41060000	0
22	41060000	41300000	0
22	41300000	41680000	0
22	41680000	41780000	1
22	41680000	42020000	0
22	41780000	41920000	1
22	41920000	42020000	1
22	42020000	42080000	0
22	42080000	42220000	1
22	42080000	42360000	0
22	42220000	42360000	1
22	42360000	42480000	0
22	42520000	42900000	0
22	42900000	43020000	0
22	43020000	43240000	1
22	43020000	43580000	0
22	43240000	43480000	1
22	43480000	43580000	1
22	43580000	43800000	2
22	43580000	44320000	1
22	43580000	45160000	0
22	43800000	44320000	2
22	44320000	44580000	2
22	44320000	45160000	1
22	44600000	45040000	2
22	45040000	45160000	2
22	45200000	45460000	0
22	45460000	45540000	0
22	45540000	45660000	0
22	45660000	45860000	1
22	45660000	45960000	0
22	45860000	45960000	1
22	45960000	46020000	0
22	46020000	46240000	1
22	46020000	46380000	0
22	46260000	46380000	1
22	46380000	46520000	0
22	46520000	46740000	0
22	46740000	46960000	0
22	46960000	47120000	0
22	47120000	47600000	0
22	47600000	48160000	2
22	47600000	48920000	1
22	47600000	50140000	0
22	48160000	48920000	2
22	48940000	49380000	2
22	48940000	49680000	1
22	49380000	49680000	2
22	49700000	50140000	1
22	50140000	50320000	2
22	50140000	50580000	1
22	50140000	51200000	0
22	50320000	50480000	2
22	50480000	50580000	2
22	50580000	50660000	1
22	50660000	50800000	3
22	50660000	51060000	2
22	50660000	51200000	1
22	50800000	50940000	3
22	50940000	51060000	3
22	51060000	51200000	2
1	900000	1260000	0
1	1260000	1460000	1
1	1260000	1700000	0
1	1460000	1580000	2
1	1460000	1680000	1
1	1580000	1680000	2
1	1700000	1860000	0
1	1860000	1980000	1
1	1860000	2100000	0
1	1980000	2100000	1
1	2100000	2340000	0
1	2340000	2480000	1
1	2340000	2600000	0
1	2480000	2600000	1
1	2600000	2680000	0
1	2680000	2740000	1
1	2680000	3360000	0
1	2740000	2940000	1
1	2940000	3360000	1
1	3360000	3680000	0
1	3680000	3820000	0
1	3980000	4220000	3
1	3980000	4680000	2
1	3980000	5460000	1
1	3980000	5920000	0
1	4220000	4680000	3
1	4700000	4900000	2
1	4920000	5460000	2
1	5460000	5820000	2
1	5460000	5920000	1
1	5820000	5920000	2
1	5920000	6040000	0
1	6040000	6260000	2
1	6040000	6720000	1
1	6040000	8020000	0
1	6260000	6540000	2
1	6540000	6720000	2
1	6740000	6980000	3
1	6740000	7720000	2
1	6740000	8020000	1
1	6980000	7100000	3
1	7140000	7280000	3
1	7280000	7720000	3
1	7720000	7820000	3
1	7720000	8020000	2
1	7820000	8020000	3
1	8020000	8420000	0
1	8420000	8600000	1
1	8420000	8940000	0
1	8600000	8800000	1
1	8800000	8940000	1
1	8940000	9060000	1
1	8940000	9300000	0
1	9060000	9160000	1
1	9160000	9300000	1
1	9320000	9540000	0
1	9540000	9660000	0
1	9560000	9640000	1
1	9660000	9780000	1
1	9660000	10560000	0
1	9780000	10000000	1
1	10000000	10100000	1
1	10100000	10220000	2
1	10100000	10440000	1
1	10220000	10440000	2
1	10460000	10560000	1
1	10560000	10720000	1
1	10560000	11020000	0
1	10740000	11020000	1
1	11020000	11080000	0
1	11080000	11340000	1
1	11080000	11820000	0
1	11340000	11700000	1
1	11700000	11820000	1
1	11860000	11960000	1
1	11860000	12160000	0
1	11960000	12060000	1
1	12060000	12160000	1
1	12160000	12300000	0
1	12300000	12740000	0
1	12760000	12940000	0
1	13880000	13960000	0
1	13980000	14140000	0
1	14140000	14300000	0
1	14320000	14420000	1
1	14320000	15420000	0
1	14420000	14920000	1
1	14920000	15100000	2
1	14920000	15420000	1
1	15120000	15420000	2
1	15420000	15640000	0
1	15640000	15840000	0
1	15840000	16100000	1
1	15840000	16840000	0
1	16100000	16400000	1
1	16400000	16540000	1
1	16580000	16700000	1
1	16700000	16840000	1
1	16840000	16980000	1
1	16840000	17140000	0
1	16980000	17140000	1
1	17140000	17220000	0
1	17220000	17380000	0
1	17380000	17620000	0
1	17620000	17720000	0
1	17720000	17820000	2
1	17720000	17960000	1
1	17720000	19180000	0
1	17820000	17960000	2
1	17960000	18220000	2
1	17960000	18900000	1
1	18240000	18480000	2
1	18480000	18720000	2
1	18720000	18900000	2
1	18900000	19180000	1
1	19200000	19400000	1
1	19200000	19580000	0
1	19400000	19580000	1
1	19580000	19660000	0
1	19660000	19980000	0
1	19980000	20200000	0
1	20200000	20520000	1
1	20200000	20840000	0
1	20520000	20840000	1
1	20840000	20980000	0
1	21000000	21540000	0
1	21540000	21720000	0
1	21720000	21980000	0
1	21980000	22120000	1
1	21980000	22340000	0
1	22120000	22340000	1
1	22340000	22440000	0
1	22440000	22740000	1
1	22440000	23280000	0
1	22740000	22840000	2
1	22740000	22980000	1
1	22880000	22980000	2
1	22980000	23280000	1
1	23280000	23520000	1
1	23280000	23620000	0
1	23520000	23620000	1
1	23620000	23800000	0
1	23800000	23980000	0
1	24000000	24100000	0
1	24100000	24300000	0
1	24300000	24440000	0
1	24440000	24720000	1
1	24440000	24960000	0
1	24740000	24860000	2
1	24740000	24960000	1
1	24860000	24960000	2
1	24960000	25180000	0
1	25180000	25440000	1
1	25180000	25560000	0
1	25440000	25560000	1
1	25560000	25700000	0
1	25700000	25840000	1
1	25700000	26140000	0
1	25860000	26140000	1
1	26140000	26360000	0
1	26360000	26500000	1
1	26360000	26800000	0
1	26500000	26800000	1
1	26800000	26920000	1
1	26800000	27240000	0
1	26920000	27020000	2
1	26920000	27120000	1
1	27020000	27120000	2
1	27120000	27240000	1
1	27260000	27620000	0
1	27620000	27720000	0
1	27740000	28000000	0
1	28000000	28160000	0
1	28160000	28360000	0
1	28360000	28560000	0
1	28560000	28680000	0
1	28700000	28840000	1
1	28700000	28980000	0
1	28840000	28980000	1
1	28980000	29100000	0
1	29100000	29200000	1
1	29100000	29560000	0
1	29200000	29560000	1
1	29560000	29880000	0
1	30040000	30260000	1
1	30040000	31180000	0
1	30280000	30580000	2
1	30280000	30840000	1
1	30580000	30840000	2
1	30860000	31180000	1
1	31180000	31420000	0
1	31420000	31540000	0
1	31540000	31640000	0
1	31640000	31860000	0
1	31860000	32020000	0
1	32020000	32100000	0
1	32100000	32260000	0
1	32260000	32480000	0
1	32480000	32640000	0
1	32640000	32880000	0
1	32880000	32980000	1
1	32880000	33340000	0
1	32980000	33140000	1
1	33160000	33340000	1
1	33340000	33580000	0
1	33580000	33720000	1
1	33580000	33960000	0
1	33720000	33840000	2
1	33720000	33960000	1
1	33840000	33960000	2
1	33980000	34100000	1
1	33980000	35220000	0
1	34100000	34560000	1
1	34560000	34640000	1
1	34640000	35080000	2
1	34640000	35220000	1
1	35080000	35220000	2
1	35240000	35340000	1
1	35240000	36260000	0
1	35340000	35640000	1
1	35660000	35780000	2
1	35660000	35880000	1
1	35780000	35880000	2
1	35900000	36020000	1
1	36040000	36260000	1
1	36260000	36560000	0
1	36560000	36780000	1
1	36560000	36940000	0
1	36780000	36940000	1
1	36940000	37900000	0
1	37900000	38160000	0
1	38160000	38260000	0
1	38260000	38480000	0
1	38500000	38720000	1
1	38500000	39300000	0
1	38740000	39060000	1
1	39060000	39300000	1
1	39320000	39560000	0
1	39560000	39740000	1
1	39560000	40200000	0
1	39740000	39920000	2
1	39740000	40040000	1
1	39920000	40040000	2
1	40040000	40200000	1
1	40200000	40260000	0
1	40260000	40380000	1
1	40260000	40520000	0
1	40380000	40520000	1
1	40520000	40800000	1
1	40520000	40920000	0
1	40800000	40920000	1
1	40920000	41000000	0
1	41000000	41140000	1
1	41000000	41460000	0
1	41140000	41320000	1
1	41320000	41460000	1
1	41460000	41720000	0
1	41720000	41960000	0
1	41980000	42360000	1
1	41980000	42640000	0
1	42360000	42500000	1
1	42520000	42640000	1
1	42640000	42800000	0
1	42800000	42940000	1
1	42800000	43240000	0
1	42940000	43020000	1
1	43020000	43120000	2
1	43020000	43240000	1
1	43120000	43240000	2
1	43240000	43380000	1
1	43240000	43620000	0
